-2048
2047
-2039
-2048
2047
-818
-2048
2047
483
-2048
2047
1429
-2048
2047
2047
-2048
1349
2047
-2048
79
2047
-2048
-1106
2047
-2048
-2043
2047
-1620
-2048
2047
-294
-2048
2047
880
-2048
2047
1901
-2048
2040
2047
-2048
815
2047
-2048
-471
2047
-2048
-1492
2047
-2048
-2048
2047
-1047
-2048
2047
152
-2048
2047
1406
-2048
2047
2047
-2048
1492
2047
-2048
263
2047
-2048
-946
2047
-2048
-2036
2047
-1796
-2048
2047
-457
-2048
2047
812
-2048
2047
1865
-2048
2044
2047
-2048
982
2047
-2048
-409
2047
-2048
-1423
2047
-2047
-2048
2047
-1180
-2048
2047
223
-2048
2047
1261
-2048
2047
2047
-2048
1765
2047
-2048
353
2047
-2048
-883
2047
-2048
-1972
2047
-1931
-2048
2047
-569
-2048
2047
741
-2048
2047
1803
-2048
2047
2047
-2048
1149
2047
-2048
-343
2047
-2048
-1423
2047
-2048
-2048
2047
-1308
-2048
2047
90
-2048
2047
1301
-2048
2047
2047
-2048
1827
2047
-2048
405
2047
-2048
-907
2047
-2048
-1998
2047
-1975
-2048
2047
-570
-2048
2047
732
-2048
2047
1823
-2048
2047
2047
-2048
1144
2047
-2048
-256
2047
-2048
-1438
2047
-2048
-2047
2047
-1329
-2048
2047
82
-2048
2047
1333
-2048
2047
2047
-2048
1961
2047
-2048
515
2047
-2048
-808
2047
-2047
-1908
2047
-2035
-2048
2047
-596
-2048
2047
724
-2048
2047
1701
-2048
2047
2047
-2048
1245
2047
-2048
-185
2047
-2048
-1401
2047
-2048
-2044
2047
-1374
-2048
2047
103
-2048
2047
1317
-2047
2047
2047
-2048
2035
2047
-2048
603
2047
-2048
-740
2047
-2048
-1767
2047
-2041
-2048
2047
-630
-2048
2047
671
-2048
2047
1739
-2048
2047
2047
-2048
1320
2047
-2048
-20
2047
-2048
-1270
2047
-2048
-2045
2047
-1433
-2048
2047
-19
-2048
2047
1228
-2048
2047
2038
-2048
2037
2047
-2048
637
2047
-2048
-614
2047
-2048
-1752
2047
-2043
-2048
2047
-712
-2048
2047
586
-2048
2047
1634
-2048
2047
2047
-2048
1483
2047
-2048
41
2047
-2048
-1221
2047
-2048
-2043
2047
-1558
-2048
2047
-82
-2048
2047
1097
-2048
2047
2023
-2048
2044
2047
-2048
703
2047
-2048
-720
2047
-2048
-1691
2047
-2045
-2048
2047
-990
-2048
2047
363
-2048
2047
1653
-2048
2047
2047
-2048
1488
2047
-2048
-24
2047
-2048
-1199
2047
-2048
-2043
2047
-1692
-2048
2047
-200
-2048
2047
1081
-2048
2047
1955
-2048
2042
2047
-2048
833
2047
-2047
-608
2047
-2048
-1698
2047
-2046
-2048
2047
-1041
-2048
2047
524
-2048
2047
1583
-2048
2047
2047
-2048
1614
2047
-2048
71
2047
-2048
-1175
2047
-2048
-2042
2047
-1696
-2048
2047
-375
-2048
2047
1001
-2048
2047
2040
-2048
2045
2047
-2048
1019
2047
-2048
-459
2047
-2048
-1656
2047
-2045
-2048
2047
-992
-2048
2047
370
-2048
2047
1547
-2048
2047
2047
-2048
1734
2047
-2048
356
2047
-2048
-1064
2047
-2048
-2034
2047
-1697
-2048
2047
-332
-2048
2047
1111
-2048
2047
2015
-2048
2047
2047
-2048
1077
2047
-2048
-479
2047
-2048
-1569
2047
-2047
-2048
2047
-1034
-2048
2047
257
-2048
2047
1533
-2048
2047
2047
-2048
1752
2047
-1313
-2048
2047
115
-2048
2047
1335
-2048
2047
2047
-2048
1921
2047
-2048
465
2047
-2048
-881
2047
-2047
-1972
2047
-1987
-2048
2047
-682
-2048
2047
701
-2048
2047
1783
-2048
2047
2047
-2048
1284
2047
-2048
-140
2047
-2048
-1419
2047
-2047
-2045
2047
-1258
-2048
2047
44
-2048
2047
1283
-2048
2047
2047
-2048
1993
2047
-2048
656
2047
-2048
-745
2047
-2048
-1820
2047
-2034
-2048
2047
-656
-2048
2047
667
-2048
2047
1737
-2048
2047
2047
-2048
1352
2047
-2048
100
2047
-2048
-1305
2047
-2048
-2045
2047
-1462
-2048
2047
-60
-2048
2047
1276
-2048
2047
2046
-2048
2027
2047
-2048
738
2047
-2048
-613
2047
-2048
-1793
2047
-2039
-2048
2047
-826
-2048
2047
520
-2048
2047
1775
-2048
2047
2047
-2048
1469
2047
-2048
-26
2047
-2048
-1231
2047
-2048
-2042
2047
-1571
-2048
2047
-133
-2048
2047
1067
-2048
2047
2035
-2048
2040
2047
-2048
792
2047
-2048
-532
2047
-2048
-1627
2047
-2043
-2048
2047
-948
-2048
2047
550
-2048
2047
1622
-2048
2047
2047
-2048
1544
2047
-2048
120
2047
-2048
-1068
2047
-2048
-2041
2047
-1607
-2048
2047
-241
-2048
2047
1028
-2048
2047
2033
-2048
2044
2047
-2048
866
2047
-2048
-498
2047
-2048
-1553
2047
-2045
-2048
2047
-945
-2048
2047
399
-2048
2047
1479
-2048
2047
2047
-2048
1600
2047
-2048
169
2047
-2048
-1121
2047
-2048
-2022
2047
-1692
-2048
2047
-271
-2048
2047
980
-2048
2047
2005
-2048
2044
2047
-2048
973
2047
-2048
-438
2047
-2048
-1555
2047
-2046
-2048
2047
-1024
-2048
2047
378
-2048
2047
1490
-2048
2047
2047
-2048
1696
2047
-2048
199
2047
-2048
-1036
2047
-2048
-1991
2047
-1728
-2048
2047
-392
-2048
2047
942
-2048
2047
1917
-2048
2045
2047
-2048
986
2047
-2048
-360
2047
-2048
-1493
2047
-2047
-2048
2047
-1132
-2048
2047
249
-2048
2047
1416
-2048
2047
2047
-2048
1820
2047
-2048
376
2047
-2048
-926
2047
-2048
-1887
2047
-1882
-2048
2047
-487
-2048
2047
776
-2048
2047
1806
-2048
2047
2047
-2048
1139
2047
-2048
-241
2047
-2048
-1412
2047
-2048
-2044
2047
-1239
-2048
2047
115
-2048
2047
1236
-2048
2047
2047
-2048
1910
2047
-2048
495
2047
-2048
-775
2047
-2048
-1746
2047
-2037
-2048
2047
-741
-2048
2047
670
-2048
2047
1661
-2048
2047
2047
-2048
1272
2047
-2048
-95
2047
-2048
-1284
2047
-2048
-2045
2047
-1441
-2048
2047
-97
-2048
2047
1088
-2048
2047
1997
-2048
2040
2047
-2048
692
2047
-2048
-653
2047
-2048
-1664
2047
-2044
-2048
2047
-969
-2048
2047
394
-2048
2047
1520
-2048
2047
2047
-2048
1589
2047
-2048
102
2047
-2048
-1078
2047
-2048
-2005
2047
-1828
-2048
2047
-363
-2048
2047
841
-2048
2047
1816
-2048
2045
2047
-2048
924
2047
-2048
-468
2047
-2048
-1542
2047
-2048
-2045
2047
-1299
-2048
2047
145
-2048
2047
1287
-2048
2047
2047
-2048
1921
2047
-2048
363
2047
-2048
-835
2047
-2048
-1796
2047
-2037
-2048
2047
-683
-2048
2047
590
-2048
2047
1551
-2048
2047
2047
-2048
1298
2047
-2045
2047
-1232
-2048
2047
63
-2048
2047
1267
-2048
2047
2047
-2048
1911
2047
-2048
550
2047
-2048
-747
2047
-2048
-1855
2047
-2018
-2048
2047
-671
-2048
2047
671
-2048
2047
1626
-2048
2047
2047
-2048
1401
2047
-2048
-45
2047
-2048
-1203
2047
-2048
-2042
2047
-1473
-2048
2047
-131
-2048
2047
1081
-2048
2047
1989
-2048
2034
2047
-2048
794
2047
-2048
-494
2047
-2048
-1588
2047
-2043
-2048
2047
-925
-2048
2047
428
-2048
2047
1454
-2048
2047
2047
-2048
1547
2047
-2048
212
2047
-2048
-962
2047
-2048
-2029
2047
-1748
-2048
2047
-436
-2048
2047
778
-2048
2047
1749
-2048
2047
2047
-2048
1078
2047
-2048
-286
2047
-2048
-1386
2047
-2048
-2046
2047
-1268
-2048
2047
12
-2048
2047
1171
-2048
2047
2027
-2048
1868
2047
-2048
519
2047
-2048
-789
2047
-2048
-1765
2047
-2027
-2048
2047
-759
-2048
2047
548
-2048
2047
1470
-2048
2047
2047
-2048
1335
2047
-2048
10
2047
-2048
-1175
2047
-2048
-2041
2047
-1678
-2048
2047
-277
-2048
2047
961
-2048
2047
1810
-2048
2040
2047
-2048
808
2047
-2048
-404
2047
-2048
-1548
2047
-2046
-2048
2047
-1164
-2048
2047
140
-2048
2047
1285
-2048
2047
2047
-2048
1716
2047
-2048
367
2047
-2048
-819
2047
-2048
-1757
2047
-1973
-2048
2047
-690
-2048
2047
560
-2048
2047
1510
-2048
2047
2047
-2048
1201
2047
-2048
-31
2047
-2048
-1189
2047
-2048
-2041
2047
-1516
-2048
2047
-225
-2048
2047
895
-2048
2047
1754
-2048
2032
2047
-2048
824
2047
-2048
-447
2047
-2048
-1535
2047
-2045
-2048
2047
-1127
-2048
2047
113
-2048
2047
1278
-2048
2047
2044
-2048
1712
2047
-2048
374
2047
-2048
-855
2047
-2048
-1806
2047
-1936
-2048
2047
-709
-2048
2047
493
-2048
2047
1540
-2048
2047
2047
-2048
1227
2047
-2048
-14
2047
-2048
-1176
2047
-2048
-2034
2047
-1607
-2048
2047
-314
-2048
2047
791
-2048
2047
1798
-2048
2035
2047
-2048
844
2047
-2048
-320
2047
-2048
-1449
2047
-2048
-2048
2047
-1283
-2048
2047
-9
-2048
2047
1073
-2048
2047
2028
-2048
1813
2047
-2048
513
2047
-2048
-701
2047
-2048
-1673
2047
-2039
-2048
2047
-933
-2048
2047
257
-2048
2047
1278
-2048
2047
2047
-2048
1418
2047
-2048
223
2047
-2048
-976
2047
-2048
-1967
2047
-1874
-2048
2047
-624
-2048
2047
502
-2048
2047
1536
-2048
2045
2047
-2048
1071
2047
-2048
-135
2047
-2048
-1231
2047
-2048
-2039
2047
-1552
-2048
2047
-362
-2048
2047
727
-2048
2047
1768
-2048
1981
2047
-2048
833
2047
-2047
-396
2047
-2048
-1384
2047
-2048
-2043
2047
-1338
-2048
2047
-94
-2048
2047
1039
-2048
2047
1979
-2048
1676
2047
-2048
548
2047
-2048
-617
2047
-2048
-1626
2047
-2044
-2048
2047
-1013
-2048
2047
117
-2048
2047
1186
-2048
2047
2042
-2048
1472
2047
-2048
248
2047
-2048
-842
2047
-2048
-1903
2047
-1972
-2048
2047
-839
-2048
2047
430
-2048
2047
1518
-2048
2047
2047
-2048
1091
2047
-2048
-69
2047
-2048
-1196
2047
-2048
-2038
2047
-1623
-2048
2047
-373
-2048
2047
